Rooms,Bathroom,Landsize,Lattitude,Longtitude,Price_original,y_pred_DT,y_pred_NN,Error_DT,Error_NN
4,2,502,-37.92985,145.25184,1005800,2248000,499586752,1242200,498580952
4,2,534,-38.09083,145.20139,555698,2248000,524864192,1692302,524308494
3,2,0,-37.83185,144.96817,1250000,835500,101304448,-414500,100054448
1,1,0,-37.83087,144.96864,407500,835500,96978928,428000,96571428
2,1,8888,-37.82481,144.96669,642500,2248000,7122518016,1605500,7121875516
3,1,160,-37.73915,144.80289,460000,2248000,226046352,1788000,225586352
3,1,582,-37.74538,144.79216,610000,2248000,559546560,1638000,558936560
3,1,388,-37.73163,144.80697,500000,2248000,406236128,1748000,405736128
2,1,1123,-37.86736,144.98391,615000,2248000,985864384,1633000,985249384
3,1,639,-37.56291,144.72848,455000,2248000,604532928,1793000,604077928
3,1,459,-37.78519,144.83651,810000,2248000,462371776,1438000,461561776
3,1,631,-37.78956,144.84526,805000,2248000,598309056,1443000,597504056
2,1,1501,-37.81665,145.10043,807000,2248000,1284663040,1441000,1283856040
3,2,338,-37.705,144.75759,471000,2248000,368280960,1777000,367809960
3,2,431,-37.7209,144.75053,558000,2248000,441776256,1690000,441218256
5,2,663,-37.69496,144.79511,780000,2248000,627882368,1468000,627102368
3,2,673,-37.75965,145.09937,1240000,2248000,633247808,1008000,632007808
2,1,0,-37.75267,145.00362,756000,835500,98357480,79500,97601480
4,2,651,-37.84842,145.1816,1050000,2248000,617288448,1198000,616238448
3,2,541,-37.73136,145.09562,940000,2248000,528922752,1308000,527982752
3,2,1025,-37.90188,144.65138,830000,2248000,911174016,1418000,910344016
3,2,92,-37.79683,144.99586,855000,2248000,174024848,1393000,173169848
2,1,324,-37.84469,144.95578,685000,2248000,354395648,1563000,353710648
1,1,60,-37.78469,145.03239,330000,2248000,144430656,1918000,144100656
3,2,150,-37.77639,144.91666,1010000,2248000,219811024,1238000,218801024
3,1,196,-37.77552,144.92022,990000,2248000,254573568,1258000,253583568
4,2,344,-37.75861,144.86687,773000,2248000,374462464,1475000,373689464
5,3,836,-37.78839,145.07076,3200000,2248000,766377920,-952000,763177920
4,2,1031,-38.00224,145.41081,675000,2248000,917761152,1573000,917086152
4,3,933,-37.91954,145.07637,1815000,2248000,841689600,433000,839874600
3,1,580,-37.90984,145.08001,1225000,2248000,558162496,1023000,556937496
3,2,703,-38.03062,145.35951,690000,2248000,657148736,1558000,656458736
3,1,335,-37.82876,145.13809,880000,2248000,364565504,1368000,363685504
3,1,579,-37.83831,145.13985,1264000,2248000,557400576,984000,556136576
2,1,567,-37.7877,144.84757,570000,2248000,546364992,1678000,545794992
3,2,697,-37.92829,145.00281,2655000,2248000,652175424,-407000,649520424
4,2,725,-37.92884,145.01518,2525000,2248000,675677568,-277000,673152568
3,1,684,-37.90514,145.02524,1300000,2248000,640319296,948000,639019296
3,1,406,-37.77655,144.96325,1275000,2248000,420562944,973000,419287944
3,1,186,-37.76227,144.95649,1204000,2248000,246691360,1044000,245487360
4,2,645,-37.76097,144.93933,1268000,2248000,612387264,980000,611119264
3,1,613,-37.76883,144.94592,1445000,2248000,584143232,803000,582698232
3,1,96,-37.79674,144.96563,1000000,2248000,175574160,1248000,174574160
5,5,688,-37.74281,144.72513,1150000,2248000,652382208,1098000,651232208
4,2,627,-37.89918,145.01679,1700000,2248000,598225792,548000,596525792
4,2,536,-38.03526,145.13286,732000,2248000,526396064,1516000,525664064
3,1,366,-37.96877,145.07484,800000,2248000,389042272,1448000,388242272
3,1,533,-37.96257,145.08252,877000,2248000,521026176,1371000,520149176
3,1,537,-37.96388,145.07807,900000,2248000,524184736,1348000,523284736
3,2,318,-37.91712,145.13625,780000,2248000,352732928,1468000,351952928
4,2,441,-37.73572,144.97256,1020000,2248000,451183840,1228000,450163840
2,1,476,-37.73883,144.95321,996000,2248000,474507040,1252000,473511040
2,1,151,-37.79853,144.99256,1095000,2248000,217691152,1153000,216596152
4,2,479,-37.57005,144.91909,492000,2248000,481162752,1756000,480670752
3,2,263,-37.57307,144.92513,425000,2248000,309096128,1823000,308671128
4,3,907,-37.79636,145.29351,860000,2248000,821260928,1388000,820400928
3,2,526,-37.98217,145.14061,801000,2248000,517125408,1447000,516324408
5,3,619,-37.97545,145.12054,955000,2248000,594935680,1293000,593980680
3,1,768,-37.69031,145.14557,967500,2248000,706753152,1280500,705785652
4,2,786,-37.70257,145.14995,890000,2248000,723942144,1358000,723052144
3,2,188,-37.87818,144.98532,1800000,2248000,249896624,448000,248096624
2,1,0,-37.75122,144.91805,410000,835500,98304648,425500,97894648
3,2,223,-37.74566,144.89346,930000,2248000,277484960,1318000,276554960
3,1,616,-37.71245,144.97059,650000,2248000,586522688,1598000,585872688
2,1,470,-37.79723,144.97686,700000,2248000,469786624,1548000,469086624
3,1,537,-38.14264,145.14684,570000,2248000,524248064,1678000,523678064
3,1,197,-37.70489,144.91033,512000,2248000,255349488,1736000,254837488
3,2,1036,-37.69538,145.11543,895000,2248000,920128576,1353000,919233576
5,3,789,-37.69817,145.12852,880000,2248000,729258880,1368000,728378880
4,2,1070,-37.69999,145.1279,925000,2248000,948373120,1323000,947448120
4,2,680,-37.61236,144.90753,715000,2248000,640010752,1533000,639295752
4,2,494,-37.61424,144.88705,840500,2248000,493002752,1407500,492162252
2,1,348,-37.93557,145.00463,1285000,2248000,373403552,963000,372118552
2,1,0,-37.9392,145.00095,685000,835500,98377760,150500,97692760
3,2,254,-37.94313,145.03501,957000,2248000,302094592,1291000,301137592
3,2,362,-37.82866,145.04259,2370000,2248000,387438048,-122000,385068048
2,1,264,-37.8285,145.04022,1682000,2248000,307027776,566000,305345776
3,2,666,-37.68381,144.73331,660000,2248000,627481536,1588000,626821536
3,2,103,-37.76676,145.04333,975000,2248000,182743824,1273000,181768824
4,2,713,-37.72305,144.81074,670000,2248000,666044032,1578000,665374032
3,1,364,-37.67122,145.01487,560000,2248000,387389760,1688000,386829760
2,1,416,-37.67096,145.02445,511500,2248000,427124992,1736500,426613492
4,3,552,-37.87421,145.04958,3600000,2248000,540563968,-1352000,536963968
3,2,198,-37.78667,144.88834,815000,2248000,257729152,1433000,256914152
3,1,565,-37.65702,144.92447,467000,2248000,546182528,1781000,545715528
4,2,590,-37.67815,144.58355,405000,2248000,568692096,1843000,568287096
2,1,389,-37.65623,145.07431,428000,2248000,405815872,1820000,405387872
4,2,643,-37.65959,145.08302,722500,2248000,610883264,1525500,610160764
2,1,257,-37.65636,145.03997,421000,2248000,301475296,1827000,301054296
1,1,114,-37.76911,144.92472,286000,2248000,187038688,1962000,186752688
4,2,413,-37.99906,145.09386,920000,2248000,429161056,1328000,428241056
3,1,2385,-37.79977,145.37222,620000,2248000,1984818688,1628000,1984198688
3,1,807,-37.86788,145.12121,1200000,2248000,737580736,1048000,736380736
3,1,739,-37.92769,145.16792,865000,2248000,683876160,1383000,683011160
4,1,718,-37.8888,145.07271,1920000,2248000,668582848,328000,666662848
3,1,396,-37.8363,144.87588,1230000,2248000,412613184,1018000,411383184
3,1,492,-37.83529,144.87893,1220000,2248000,488483680,1028000,487263680
3,1,550,-37.98298,145.17932,660000,2248000,534523168,1588000,533863168
2,2,1223,-37.8006,144.95419,570000,2248000,1066461440,1678000,1065891440
5,3,4221,-37.73371,145.24045,1550000,2248000,3441637376,698000,3440087376
4,2,697,-37.80864,145.17161,1075000,2248000,653631424,1173000,652556424
4,2,553,-37.71328,144.90585,1071888,2248000,539653568,1176112,538581680
2,1,132,-37.72048,144.91323,560000,2248000,202617504,1688000,202057504
5,2,546,-37.90465,145.08894,1750000,2248000,535622944,498000,533872944
3,1,700,-37.9125,145.11844,1210000,2248000,653022272,1038000,651812272
4,2,597,-37.99232,145.08469,1300000,2248000,574569600,948000,573269600
2,1,487,-37.71949,144.94283,740000,2248000,483191648,1508000,482451648
3,1,0,-37.84426,144.94415,800000,835500,99697856,35500,98897856
2,1,0,-37.85931,145.00616,1020000,835500,98371592,-184500,97351592
2,2,0,-37.85184,145.01049,660000,835500,99966640,175500,99306640
3,2,468,-37.75335,145.01642,1242000,2248000,471184768,1006000,469942768
5,3,525,-37.75017,145.01204,1350000,2248000,520554400,898000,519204400
3,3,158,-37.75026,144.98428,1020000,2248000,227765264,1228000,226745264
5,3,890,-37.70295,145.00277,912000,2248000,809002176,1336000,808090176
3,1,494,-37.71477,144.98235,685000,2248000,490113728,1563000,489428728
1,1,0,-37.71408,145.00441,270000,835500,96987224,565500,96717224
2,2,180,-37.81443,144.99079,890500,2248000,242203888,1357500,241313388
4,2,1459,-37.45709,144.68999,817000,2248000,1255501312,1431000,1254684312
3,1,446,-37.7987,145.23032,750000,2248000,452341888,1498000,451591888
4,2,725,-37.9088,145.26319,860000,2248000,675827840,1388000,674967840
4,2,448,-38.0817,145.19654,645000,2248000,456894432,1603000,456249432
4,2,463,-37.95877,145.02701,1770000,2248000,468630112,478000,466860112
3,1,297,-37.80828,144.8856,1085000,2248000,334376320,1163000,333291320
4,2,696,-37.78647,144.81319,780000,2248000,652617856,1468000,651837856
5,3,735,-37.83583,145.10664,2000000,2248000,686585472,248000,684585472
4,2,883,-37.76255,145.16233,1450000,2248000,800615744,798000,799165744
4,3,682,-37.7572,145.15456,1860000,2248000,643353600,388000,641493600
3,1,555,-37.68211,145.03204,651000,2248000,538348672,1597000,537697672
3,1,695,-37.75506,145.01841,1250000,2248000,648990720,998000,647740720
4,2,624,-37.83344,145.19063,1235000,2248000,595954176,1013000,594719176
4,2,407,-37.85028,145.18787,1290000,2248000,424459648,958000,423169648
6,2,453,-37.87309,145.23078,1180000,2248000,463574944,1068000,462394944
2,1,136,-37.85542,144.99571,957500,2248000,205845312,1290500,204887812
3,2,754,-37.85679,145.00089,2080000,2248000,697212736,168000,695132736
3,2,629,-37.73058,145.08705,852000,2248000,598463616,1396000,597611616
2,1,0,-37.80206,145.00015,505000,835500,98361152,330500,97856152
3,1,270,-37.8023,144.99615,1402500,2248000,313105600,845500,311703100
5,3,557,-37.76181,144.89327,2905000,2248000,545772224,-657000,542867224
2,1,374,-37.71811,144.87693,650000,2248000,393847200,1598000,393197200
3,2,300,-37.71917,144.87819,856000,2248000,338325440,1392000,337469440
3,1,149,-37.84587,144.94828,1505000,2248000,217455072,743000,215950072
3,2,247,-37.77976,144.81559,600000,2248000,296408192,1648000,295808192
3,1,575,-37.86715,144.80612,1005000,2248000,554037376,1243000,553032376
2,1,1097,-37.85549,145.0163,410000,2248000,965335168,1838000,964925168
3,2,257,-37.77727,144.92655,1530000,2248000,304379168,718000,302849168
3,2,254,-37.77549,144.90865,1082000,2248000,301997056,1166000,300915056
2,1,136,-37.80626,145.08776,725000,2248000,205896192,1523000,205171192
2,1,1129,-37.81623,145.0841,602000,2248000,990661888,1646000,990059888
2,2,0,-37.81192,145.07506,830000,835500,100001688,5500,99171688
3,2,975,-37.79673,145.06853,1300000,2248000,871903488,948000,870603488
5,2,629,-37.79238,145.07841,1940000,2248000,601198016,308000,599258016
3,1,697,-37.78483,145.07477,1590000,2248000,650609472,658000,649019472
4,2,765,-37.854,145.2565,705000,2248000,707429248,1543000,706724248
4,3,704,-37.99035,145.03839,2200000,2248000,660696128,48000,658496128
2,1,0,-37.9336,145.04509,420000,835500,98404272,415500,97984272
4,2,603,-37.91655,145.02448,1479000,2248000,579265472,769000,577786472
4,2,612,-37.9143,145.06582,1655000,2248000,586403328,593000,584748328
3,2,614,-37.91068,145.06802,1430000,2248000,586618624,818000,585188624
4,2,792,-38.03296,145.33439,667000,2248000,728836416,1581000,728169416
3,2,328,-37.97359,145.0214,1080000,2248000,360571904,1168000,359491904
3,4,424,-37.92988,145.01085,1750800,2248000,439615456,497200,437864656
4,1,606,-37.91684,145.01727,1605000,2248000,580038656,643000,578433656
2,1,542,-37.91704,145.01846,1035000,2248000,526727872,1213000,525692872
3,1,546,-37.67411,144.94677,505000,2248000,531182592,1743000,530677592
3,2,244,-37.82017,144.84904,663000,2248000,294062624,1585000,293399624
2,1,245,-37.77111,144.96427,860000,2248000,291958624,1388000,291098624
5,3,957,-37.77501,144.95117,2545000,2248000,861928832,-297000,859383832
3,2,401,-37.76491,144.95253,1405000,2248000,418196768,843000,416791768
2,1,69,-37.75867,144.95679,460000,2248000,152859952,1788000,152399952
4,2,425,-37.76262,144.97733,1210000,2248000,438545120,1038000,437335120
2,1,54,-37.75948,144.94758,460000,2248000,140999904,1788000,140539904
5,1,441,-37.77242,144.94458,1075000,2248000,450943808,1173000,449868808
4,2,520,-37.68155,145.04945,880000,2248000,513658368,1368000,512778368
3,2,93,-37.82921,145.00826,1837500,2248000,174826576,410500,172989076
3,2,480,-37.73321,144.75752,593000,2248000,480506624,1655000,479913624
7,4,765,-37.85103,145.11232,1642000,2248000,714625344,606000,712983344
3,2,306,-37.85473,145.1521,780000,2248000,343251744,1468000,342471744
3,2,321,-37.84627,145.08366,1290000,2248000,355063168,958000,353773168
3,2,359,-37.8279,145.07403,1930000,2248000,385086400,318000,383156400
4,2,654,-37.83208,145.07533,2408000,2248000,619592064,-160000,617184064
4,3,967,-37.81792,145.06244,4750000,2248000,868539200,-2502000,863789200
3,2,0,-37.89622,145.06032,1042000,835500,101368728,-206500,100326728
3,2,621,-37.90262,145.05709,1450000,2248000,592143040,798000,590693040
4,2,550,-38.08981,145.17353,525000,2248000,537491712,1723000,536966712
2,1,307,-37.86906,145.01986,1417500,2248000,341002848,830500,339585348
2,1,897,-37.88321,145.09594,510000,2248000,807327616,1738000,806817616
2,1,1078,-37.95745,145.07219,601000,2248000,950365888,1647000,949764888
3,1,584,-37.96911,145.07271,1145000,2248000,561326144,1103000,560181144
4,2,734,-37.76032,145.30299,911982,2248000,682947648,1336018,682035666
4,2,735,-37.92374,145.13222,1040000,2248000,683652096,1208000,682612096
3,1,192,-37.78992,144.99845,1460000,2248000,251462240,788000,250002240
3,2,677,-37.72361,144.9837,865000,2248000,636333568,1383000,635468568
2,1,144,-37.80298,144.98894,1135000,2248000,212157376,1113000,211022376
2,1,139,-37.79812,144.98873,900000,2248000,208205200,1348000,207305200
3,2,598,-37.5993,144.93867,499000,2248000,573857664,1749000,573358664
6,2,655,-37.59052,144.93066,506000,2248000,622997312,1742000,622491312
3,2,280,-37.57056,144.91751,430000,2248000,322526208,1818000,322096208
3,2,219,-37.57243,144.92663,420000,2248000,274323808,1828000,273903808
2,2,0,-37.83011,144.99044,570000,835500,99951736,265500,99381736
3,1,455,-37.79318,145.25811,637000,2248000,459471040,1611000,458834040
4,2,731,-37.78021,145.26367,905000,2248000,680554816,1343000,679649816
4,1,1717,-37.77595,145.28383,835000,2248000,1458208128,1413000,1457373128
4,2,528,-37.78774,144.76019,610000,2248000,519815232,1638000,519205232
4,2,624,-37.97533,145.12278,1255000,2248000,595929088,993000,594674088
3,2,195,-37.79979,145.15665,871000,2248000,255524944,1377000,254653944
3,2,695,-37.78541,145.15493,1451000,2248000,650671680,797000,649220680
3,2,654,-37.78496,145.14659,1385000,2248000,618264128,863000,616879128
3,2,402,-37.79408,145.16352,1360000,2248000,419120352,888000,417760352
6,4,840,-38.03548,145.11763,1850000,2248000,772556544,398000,770706544
2,1,421,-38.03093,145.11618,612500,2248000,431175296,1635500,430562796
6,3,804,-37.70872,145.16102,855000,2248000,742500800,1393000,741645800
3,1,654,-37.73209,145.13845,855000,2248000,616659648,1393000,615804648
4,3,792,-37.68966,145.14649,895000,2248000,730273600,1353000,729378600
2,1,702,-37.87944,144.99375,902000,2248000,653156096,1346000,652254096
2,1,249,-37.87964,144.9856,1410000,2248000,295145728,838000,293735728
3,2,797,-37.8867,144.99141,1360000,2248000,731193344,888000,729833344
3,2,553,-37.64463,145.04155,500000,2248000,538362880,1748000,537862880
3,2,637,-37.64097,145.05757,573000,2248000,604757376,1675000,604184376
3,2,606,-37.62858,145.03735,465000,2248000,580244224,1783000,579779224
4,2,635,-37.64051,145.05743,545000,2248000,604542848,1703000,603997848
2,1,856,-37.74022,144.89557,1980000,2248000,774785216,268000,772805216
3,2,176,-37.74936,144.89669,830000,2248000,240343344,1418000,239513344
3,2,173,-37.75382,144.89167,886000,2248000,237969872,1362000,237083872
2,1,92,-37.7388,144.89984,445000,2248000,170999456,1803000,170554456
3,3,846,-37.75228,144.88429,1050000,2248000,771429568,1198000,770379568
4,2,625,-37.71112,144.97357,800000,2248000,596596544,1448000,595796544
2,1,687,-37.71833,144.96935,786000,2248000,641267584,1462000,640481584
2,2,306,-37.87275,145.26325,617000,2248000,341956096,1631000,341339096
2,1,180,-37.7839,144.92727,990000,2248000,240567920,1258000,239577920
2,1,43,-37.78822,144.88361,455000,2248000,132270632,1793000,131815632
2,1,189,-37.83283,145.17533,680000,2248000,247839040,1568000,247159040
3,1,935,-37.69744,144.89073,755000,2248000,838577024,1493000,837822024
2,1,730,-37.85563,145.04369,762000,2248000,675312320,1486000,674550320
3,2,313,-37.85385,145.06473,1501000,2248000,348729984,747000,347228984
4,2,726,-37.89814,145.14457,1100000,2248000,676543936,1148000,675443936
3,2,328,-37.86931,145.15081,1135000,2248000,360639264,1113000,359504264
3,1,746,-37.71051,144.90925,865000,2248000,689223616,1383000,688358616
1,1,124,-37.70917,144.92291,362500,2248000,194933536,1885500,194571036
3,1,584,-37.71016,144.9215,922000,2248000,561202624,1326000,560280624
3,2,697,-37.69647,144.9113,963500,2248000,652091840,1284500,651128340
3,1,580,-37.71536,145.10205,740000,2248000,558153216,1508000,557413216
4,2,633,-37.63958,144.90267,730000,2248000,602866880,1518000,602136880
3,2,711,-37.64297,144.88796,770000,2248000,663135360,1478000,662365360
4,2,726,-37.93167,145.00134,2550000,2248000,676459712,-302000,673909712
